Ulrich Junker	122	3.42	4	4	3	4	3	3	3	3	4	4	5	4	4	3	4	4	3	4	3	3	4	3	3	4	2	3	4	2	3	5	3	2	4	4	3	3	4	3	5	4	4	4	5	4	4	3	3	2	3	2	4	3	4	3	5	4	3	4	4	4	3	3	3	3	4	4	3	4	4	4	3	2	4	3	2	3	2	4	3	3	3	3	3	5	3	2	4	3	3	4	3	4	3	3	3	4	3	4	3	3	
Naoki Saito	37	4.11	5	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	4	4	3	5	4	4	4	4	3	4	4	4	5	4	3	5	5	4	4	4	4	5	5	4	5	6	5	4	4	3	4	4	4	4	4	4	4	6	4	3	4	4	4	4	4	3	3	5	4	4	4	4	5	4	4	4	4	4	3	3	4	5	4	3	4	4	6	4	4	4	3	4	4	4	4	4	4	3	4	4	5	4	5	
Dinesh K. Pai	114	3.42	4	4	3	4	3	3	4	3	3	4	4	3	4	3	3	3	3	4	3	3	5	3	3	4	3	3	3	2	3	5	3	3	4	4	4	4	4	4	5	4	3	4	5	4	3	4	3	2	3	3	4	3	3	3	4	4	3	4	3	3	4	3	3	3	4	4	3	4	3	4	3	3	4	3	3	3	3	4	4	3	2	3	3	5	3	3	3	3	2	4	4	3	3	3	3	4	3	3	4	4	
Yuya Suzuki	133	4.27	4	5	4	4	4	4	4	5	4	5	5	4	5	4	4	4	4	5	4	4	6	4	3	5	4	4	4	3	4	4	4	4	5	4	4	5	4	4	6	5	4	5	6	5	4	4	4	3	4	4	4	4	4	4	5	5	4	5	4	4	5	4	4	4	5	4	4	5	4	5	4	4	4	5	3	4	4	5	5	4	3	4	4	6	4	4	4	4	3	5	4	4	4	4	4	4	4	5	4	5	
Olivier Barais	98	3.23	4	3	3	4	3	3	4	3	3	4	5	3	4	3	3	3	3	4	3	3	4	3	3	3	2	4	4	2	3	5	3	2	4	3	3	3	4	3	4	4	3	4	5	4	3	3	2	3	3	3	3	3	3	3	4	3	3	4	3	3	3	4	3	3	4	4	3	3	4	4	3	2	3	3	2	3	2	4	3	3	2	3	3	5	3	2	3	3	2	3	3	3	3	3	3	4	3	4	3	3	
Jianjun Zhao	113	3.77	4	4	3	4	4	3	3	4	4	5	4	4	4	3	4	4	4	3	3	3	5	4	3	4	3	4	4	3	4	5	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	4	4	4	3	4	4	3	3	4	3	3	3	4	5	4	3	3	4	5	3	3	4	3	3	4	4	4	3	3	3	4	3	4	4	4	
Rajiv V. Joshi	155	3.63	4	4	3	4	4	4	3	3	4	5	5	4	4	3	4	4	3	3	3	3	4	3	3	4	3	4	3	3	3	5	4	2	4	4	3	4	4	4	5	5	4	3	6	4	4	3	3	3	3	2	4	4	4	3	5	4	3	4	4	4	4	4	3	3	4	5	4	4	3	4	3	3	4	3	3	3	2	4	4	3	3	3	4	5	3	3	4	3	3	4	3	4	3	3	4	4	4	4	3	4	
Yin Yang	127	3.43	4	4	3	4	3	3	3	3	4	4	4	3	4	3	4	4	4	4	3	3	4	3	3	4	2	3	4	2	3	4	4	2	4	4	3	3	4	3	5	4	3	4	5	4	4	3	3	2	3	3	4	3	4	3	5	4	3	4	4	4	3	3	3	3	4	4	3	4	3	4	4	2	3	3	2	3	2	5	4	4	3	3	3	5	3	2	3	3	3	4	3	4	3	3	3	4	3	4	4	3	
Xiaojin Zhu	124	3.85	5	4	4	4	4	3	3	4	4	5	4	4	4	4	4	4	4	3	4	3	5	3	3	4	3	3	4	3	4	5	4	3	4	4	4	4	4	3	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	4	4	5	3	4	3	5	4	3	3	4	3	4	3	5	4	4	3	3	4	5	4	3	4	3	3	4	4	4	4	4	4	4	3	4	4	4	
Hongyu Gao	45	3.87	5	5	4	4	3	3	3	4	4	4	4	4	4	3	4	4	4	4	4	3	4	3	3	4	4	4	4	4	4	5	3	3	4	4	4	4	3	4	5	5	4	4	6	5	4	3	3	4	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	4	4	4	4	5	4	4	3	4	4	4	3	4	4	4	3	3	4	5	4	4	4	3	3	4	4	4	3	4	3	4	4	4	4	5	
Kunihito Kato	40	4.29	5	4	4	5	4	4	4	4	4	5	5	4	5	4	4	4	4	5	4	4	5	4	4	5	4	4	5	4	4	3	4	4	5	5	4	4	4	4	6	5	4	5	6	5	4	3	3	4	4	4	4	4	4	4	6	5	4	5	4	4	5	4	4	4	5	4	4	5	4	5	4	4	4	4	4	4	4	5	5	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	5	
Cheng-Wen Wu	222	4.07	4	5	4	4	4	4	3	4	5	5	4	5	4	4	5	5	4	4	3	4	5	4	4	4	3	3	3	4	4	4	4	3	4	4	4	4	3	4	5	5	5	5	5	5	5	4	3	4	4	4	4	4	5	4	5	4	4	4	5	5	4	3	3	3	5	4	4	5	3	5	4	3	4	4	3	4	3	4	5	4	4	3	4	6	4	3	5	4	4	4	4	5	3	4	3	3	4	5	4	4	
Moon Ho Lee	160	3.77	4	5	4	3	4	3	3	4	4	4	4	4	5	3	4	4	4	4	3	3	5	3	4	4	3	4	3	3	4	5	4	3	4	4	4	4	3	4	5	5	4	4	6	5	4	3	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	5	3	4	3	5	4	3	3	3	3	3	3	4	4	4	3	3	4	5	3	3	4	3	3	4	4	4	3	4	3	4	4	4	4	4	
Peter Willemsen	25	4.18	5	5	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	5	4	4	5	4	4	4	3	4	5	4	4	6	4	3	5	4	4	4	4	4	5	5	4	5	6	5	4	4	4	4	4	3	4	4	4	3	5	4	4	5	4	4	4	5	4	3	5	5	4	4	4	5	4	3	4	4	3	3	3	5	5	4	4	4	4	6	4	3	4	4	3	5	4	4	4	4	4	5	4	4	4	4	
Jong-Soo Choi	61	4.36	5	5	4	4	4	5	4	4	5	5	4	5	5	4	5	5	4	4	4	4	5	4	4	4	4	4	5	4	5	4	4	3	3	4	4	4	5	4	6	6	5	5	7	5	5	3	3	4	4	3	4	4	5	4	6	4	4	4	5	5	5	4	3	4	5	5	4	5	4	5	4	4	4	4	4	4	3	5	5	4	4	4	4	6	4	4	5	4	4	4	4	5	4	4	4	5	4	5	4	5	
Takeshi Tokuyama	99	3.58	4	4	3	4	3	3	4	3	4	4	5	4	4	4	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	4	4	2	4	4	3	3	4	3	5	5	4	4	6	4	4	3	3	2	3	3	4	4	4	3	5	4	3	4	4	4	3	4	3	4	4	4	3	4	4	4	4	2	4	3	2	3	2	5	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	3	3	3	
Wu-chun Feng	189	3.42	4	4	3	4	4	3	3	4	3	4	3	2	4	3	3	3	3	3	3	3	5	3	3	4	3	4	4	3	4	5	4	3	4	3	3	4	4	3	5	5	2	4	6	3	3	4	3	3	4	3	4	4	3	3	4	4	3	4	3	3	3	3	3	3	3	5	2	4	3	4	3	3	3	3	3	3	3	4	4	3	3	3	3	5	3	3	2	2	2	4	4	3	4	3	3	3	3	4	4	4	
Van J. Wedeen	68	4.08	5	4	4	5	4	4	4	4	4	5	4	4	5	4	4	4	4	4	4	4	5	4	4	4	3	4	4	3	4	6	4	3	5	4	4	4	4	4	5	5	4	5	6	5	4	4	3	3	3	3	4	4	4	4	5	4	4	5	4	4	4	4	3	4	5	5	4	4	4	5	4	3	4	4	3	3	3	5	4	4	3	4	4	5	4	3	4	4	4	4	4	4	4	4	4	4	4	5	4	4	
Gena	43	3.54	4	4	3	4	4	4	3	3	3	5	5	3	4	3	3	3	3	4	4	3	4	3	4	4	3	4	4	2	4	5	4	2	4	3	3	4	4	4	4	5	3	5	6	4	3	4	3	3	3	2	4	4	3	3	4	4	3	4	3	3	4	4	3	4	4	5	4	4	4	4	3	3	4	3	3	3	2	4	3	3	3	3	3	5	3	3	3	3	2	3	3	3	4	3	4	4	3	4	3	4	
Jia-Guang Sun	117	3.77	3	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3	3	5	3	3	4	3	4	3	3	3	5	4	3	4	3	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	4	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	4	3	3	3	4	5	4	3	3	4	5	3	3	4	2	4	4	3	4	3	4	3	4	4	4	4	4	
Zhengdong Zhang	44	3.96	5	4	4	4	4	4	4	4	4	5	4	4	4	3	4	4	4	3	4	4	5	3	4	4	3	3	4	4	4	4	4	3	4	4	4	4	3	4	5	5	4	5	6	5	4	4	3	3	3	3	4	4	4	4	5	4	3	5	4	4	4	3	3	4	5	5	4	4	3	5	4	3	4	4	3	4	3	5	5	4	3	4	4	6	4	3	4	3	3	4	4	4	4	4	4	4	4	4	4	4	
Dirk Heylen	143	3.6	4	4	3	3	3	3	3	3	4	5	5	4	4	3	4	4	3	4	4	3	4	3	4	4	3	3	4	3	3	4	3	2	4	4	3	4	4	4	5	4	4	5	6	4	4	4	3	3	3	2	4	3	4	3	5	4	3	5	4	4	4	4	3	3	4	4	3	3	3	4	3	3	4	3	3	3	2	4	4	3	3	4	4	5	3	3	4	3	3	3	3	4	3	3	4	4	4	4	3	4	
Young Sung Soh	3	4.93	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	6	5	5	5	4	5	5	4	5	6	4	4	6	5	5	5	5	5	6	6	5	5	7	6	5	5	4	4	5	4	5	5	5	4	6	6	4	5	5	5	5	5	4	4	5	6	5	6	4	6	5	4	5	5	4	4	4	5	6	5	4	4	5	7	5	4	5	4	5	5	5	5	4	5	4	5	5	5	5	5	
Alexei V. Samsonovich	59	4.02	5	4	3	5	3	4	4	4	4	5	5	4	5	4	4	4	4	5	4	4	5	4	4	4	3	4	5	3	4	5	4	2	5	4	3	4	4	4	5	5	4	4	6	5	4	4	3	3	4	4	4	4	4	3	5	4	4	4	4	4	4	4	3	4	5	5	4	4	4	5	4	3	4	4	3	3	3	4	4	4	3	4	3	5	4	3	4	4	3	4	4	4	4	4	4	5	4	5	3	4	
Nelson Morgan	157	3.31	4	4	3	4	3	2	3	3	3	4	4	3	3	3	3	3	3	4	3	3	4	3	3	4	3	3	4	3	4	4	3	2	4	4	3	3	3	4	4	4	3	4	6	4	3	3	3	3	3	2	4	3	3	3	4	3	3	4	3	3	4	3	3	3	4	4	3	4	3	4	3	3	3	3	3	2	2	4	4	3	3	3	3	5	3	3	3	3	2	4	3	3	3	3	3	4	3	4	3	4	
Tong Xiao	43	3.82	4	4	4	4	4	4	4	4	4	5	4	4	4	3	4	4	4	4	4	3	5	3	4	4	3	4	3	3	4	5	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	3	4	4	4	4	3	5	4	3	4	4	4	4	2	3	3	4	5	4	4	4	5	3	3	4	3	3	4	3	4	4	4	3	4	4	5	3	3	4	3	3	4	4	4	3	3	2	4	4	4	4	4	
Dongyan Xu	126	3.73	4	4	4	4	4	3	3	4	4	4	4	4	5	2	4	4	4	4	4	3	5	3	3	4	3	4	4	3	4	5	3	2	5	4	3	4	4	3	5	5	4	4	6	5	4	3	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	2	3	4	3	5	3	3	3	4	3	3	3	4	4	4	3	3	4	5	4	3	4	3	3	4	4	4	4	4	3	4	3	4	4	4	
Radu Marculescu	116	3.43	4	4	3	4	3	3	3	3	4	4	5	3	4	3	4	4	3	4	3	3	4	3	3	4	2	4	3	3	3	5	3	2	4	4	3	3	3	3	5	5	3	4	6	4	4	3	3	3	3	2	4	4	4	3	5	4	3	4	4	4	3	3	3	3	4	4	3	4	3	4	3	2	4	3	2	3	2	4	4	3	3	3	3	5	3	2	3	3	3	4	3	4	3	3	3	4	3	4	3	3	
Jean R. S. Blair	44	3.93	5	4	4	4	4	4	4	4	4	5	5	3	4	4	4	4	4	4	3	4	5	4	4	4	3	4	4	3	4	5	3	3	5	4	3	4	4	4	5	5	3	5	6	5	4	4	3	3	4	3	3	4	4	4	5	4	4	5	4	4	4	4	3	3	4	5	4	4	4	5	4	3	4	4	3	3	3	3	4	4	3	3	4	6	3	3	3	4	3	4	4	4	4	4	4	4	4	4	4	4	
Haiyan Wang	205	3.25	4	3	3	4	3	3	3	3	3	4	4	4	4	3	3	3	3	4	3	3	4	3	3	4	2	3	4	2	3	5	4	2	4	4	3	3	3	3	4	4	4	4	5	4	3	3	2	2	3	2	3	3	3	3	5	4	3	4	3	3	3	3	3	3	4	4	3	4	3	4	3	2	3	3	2	3	2	4	4	3	3	3	3	5	3	2	4	2	3	3	3	3	3	3	3	3	3	4	3	3	
Michel Lauria	59	3.51	4	4	3	4	3	3	3	3	4	4	5	4	4	3	4	4	3	4	4	3	4	3	4	3	3	4	4	3	4	5	3	2	4	4	3	3	3	4	4	5	4	4	5	4	4	4	3	3	3	2	4	3	4	3	5	3	3	4	4	4	4	4	3	3	4	4	3	4	4	4	3	3	3	3	3	2	2	4	4	3	2	3	3	5	2	3	4	3	3	3	3	4	4	3	3	4	4	3	3	4	
Lucas J. van Vliet	170	3.47	4	3	3	4	3	4	4	3	3	5	4	4	4	4	3	3	3	4	4	3	5	3	3	3	3	3	4	2	3	5	3	3	4	4	3	3	4	3	5	4	4	4	5	4	3	4	2	2	3	3	3	3	3	3	5	3	3	4	3	3	4	4	3	3	4	4	3	4	4	4	4	3	3	4	3	3	2	5	4	3	3	3	3	5	3	3	4	3	3	3	4	3	3	3	3	4	3	4	3	4	
Alexander V. Konstantinou	13	4.51	6	5	5	5	5	4	5	5	5	5	5	5	5	4	5	5	4	5	4	4	5	4	4	4	4	5	5	4	4	6	4	3	6	5	4	4	5	4	6	6	5	5	7	5	5	4	3	4	4	4	4	4	5	4	6	4	4	5	5	5	5	4	3	4	5	5	3	5	4	5	4	4	5	4	4	4	3	5	5	4	4	4	4	6	4	4	5	4	4	4	4	5	4	4	4	5	4	4	4	5	
S. Roy	51	3.65	5	3	3	4	3	4	4	4	3	5	4	4	4	4	3	3	3	4	4	3	5	4	3	4	3	4	4	3	4	5	4	3	4	4	4	3	4	3	5	4	4	4	5	5	3	4	2	3	3	3	3	3	3	3	5	4	3	4	3	3	4	3	3	4	5	4	3	4	4	4	4	3	4	4	3	3	3	5	4	3	3	4	3	5	3	3	4	3	3	3	4	3	4	3	3	4	4	4	3	4	
Sen	79	3.5	4	4	3	4	4	3	4	4	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	5	4	3	3	4	3	4	5	4	4	6	4	4	3	2	3	3	3	3	3	4	3	5	3	3	4	4	4	3	3	2	3	4	4	3	4	3	4	3	3	3	4	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	4	3	3	3	3	4	3	4	
Benoit M. Macq	182	3.35	4	4	3	4	3	3	4	3	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	2	4	4	2	3	5	3	2	4	3	3	3	4	3	4	5	4	4	5	4	4	3	2	3	3	3	3	3	4	3	5	3	3	4	4	4	3	4	2	3	4	4	3	4	3	4	3	2	3	3	2	3	2	4	3	3	2	3	3	5	2	2	4	3	3	3	3	4	3	3	3	4	3	4	3	3	
Sel	182	3.36	4	3	3	4	3	3	3	4	3	4	5	3	3	3	3	3	3	4	4	3	4	3	3	4	3	3	4	2	3	5	3	2	4	4	3	3	4	3	5	4	3	4	5	4	3	4	2	2	3	3	3	3	3	3	4	4	3	4	3	3	4	4	3	3	4	4	3	4	4	4	4	3	3	3	3	3	3	4	4	3	3	3	3	5	3	3	3	3	2	3	3	3	3	3	3	4	3	3	3	4	
Lian Li	137	3.72	4	4	3	3	3	4	3	3	4	4	4	4	4	3	4	4	4	4	3	3	4	3	3	4	3	4	4	3	4	5	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	3	4	4	4	3	3	3	4	5	4	4	3	5	3	3	4	4	3	3	3	4	4	4	3	3	3	5	3	3	4	2	3	4	4	4	2	4	3	4	4	4	4	4	
Pascale Le Gall	51	3.8	5	4	4	4	3	4	4	3	4	5	5	4	4	4	4	4	4	4	4	3	5	3	4	4	3	4	4	3	4	5	4	3	4	4	4	4	4	4	5	5	4	4	5	4	4	4	3	3	3	3	4	4	4	3	5	4	3	5	4	4	4	4	3	3	4	5	3	3	4	4	3	3	4	4	3	3	3	4	4	4	2	4	3	5	3	3	4	3	3	4	4	4	4	3	4	4	4	3	3	4	
Yun Du	54	3.95	5	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3	3	5	4	4	4	3	4	4	3	4	5	4	3	5	4	4	4	4	4	4	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	4	3	3	5	5	4	5	3	5	4	3	3	4	3	4	3	4	5	4	4	3	3	6	4	3	4	3	4	4	4	4	4	4	3	4	4	5	4	4	
Corin Yeats	131	3.58	5	4	4	4	3	4	4	4	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	2	4	4	3	4	5	3	2	5	4	3	3	4	3	5	5	4	4	6	5	4	3	2	3	3	3	3	3	4	3	5	4	3	4	4	4	4	4	2	3	4	4	3	3	4	4	3	3	4	4	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	4	3	3	4	3	4	3	4	
Uri Eden	13	4.75	5	5	4	5	5	5	5	5	4	6	5	4	5	4	4	4	4	5	5	5	6	5	5	5	4	5	5	4	5	6	4	4	6	5	5	5	5	5	6	6	4	6	7	5	4	5	4	4	5	4	5	5	4	4	5	5	5	6	4	4	5	5	4	5	6	5	4	5	5	5	4	4	5	5	4	4	4	6	5	4	4	5	4	6	4	4	4	5	3	5	5	4	5	4	5	5	4	5	5	5	
Aim	186	3.33	4	3	3	4	3	3	4	3	3	5	4	4	4	3	3	3	3	4	4	3	5	3	3	3	3	3	4	2	3	5	3	3	4	4	3	3	3	3	4	4	4	4	5	4	3	3	2	2	3	3	3	3	3	3	5	3	3	4	3	3	4	4	3	3	4	4	3	3	4	4	3	3	3	3	3	2	2	4	4	3	2	3	3	5	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	4	
Euee S. Jang	58	3.61	4	4	3	4	3	3	4	3	4	4	5	4	4	4	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	4	2	2	4	3	3	4	3	5	5	4	4	6	4	4	3	3	3	3	3	4	4	4	3	5	4	4	4	4	4	3	4	3	4	4	5	3	4	4	4	4	2	4	3	2	3	2	4	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	4	4	3	
Long Jin	78	3.9	4	4	4	4	4	3	4	4	4	4	5	4	4	3	4	4	4	3	4	3	4	4	4	5	3	4	4	3	4	5	4	3	4	3	4	4	4	4	5	5	4	4	6	4	4	4	3	3	4	4	4	4	4	4	5	4	3	4	4	4	4	3	4	3	4	5	3	5	3	5	4	3	4	4	3	4	3	4	5	4	3	3	4	5	4	3	4	3	4	4	4	4	3	4	3	4	4	5	4	4	
Yen-Liang Chen	90	4.66	6	5	5	5	4	5	4	5	5	6	5	4	5	4	5	5	5	4	4	4	5	5	4	5	4	5	3	4	4	5	5	4	5	5	5	5	3	5	6	6	4	5	7	6	5	4	4	4	5	4	5	5	5	4	6	5	3	5	5	5	4	4	4	4	5	6	5	5	4	6	5	4	4	4	4	5	3	5	5	5	4	4	5	6	4	4	4	4	4	5	4	5	5	5	4	4	5	5	5	5	
Keri Romanufa	16	4.3	5	5	4	5	4	4	4	4	5	5	5	5	5	4	5	5	4	4	4	4	5	3	4	4	3	4	5	3	4	6	4	3	5	5	4	4	4	4	6	5	5	4	6	5	5	4	3	3	4	4	4	4	5	4	5	5	4	5	5	5	4	4	3	4	5	5	4	5	4	5	4	3	4	4	3	4	3	5	5	4	4	4	4	6	4	3	5	4	4	4	4	5	4	4	4	4	4	5	4	4	
Hong-Mei Zhang	19	4.06	5	5	4	3	4	4	3	4	4	5	4	4	5	4	4	4	4	4	4	4	5	3	4	4	4	5	4	3	4	5	4	3	5	4	4	4	4	4	5	6	4	4	6	5	4	4	3	4	4	4	4	4	4	4	5	5	3	4	4	4	5	4	3	3	4	5	4	4	4	5	4	4	3	4	3	4	3	4	4	4	3	3	4	6	4	4	4	3	4	4	4	4	3	4	3	4	4	5	4	5	
Y. H. Chen	81	4.28	5	4	4	4	4	4	4	5	4	5	5	4	5	4	4	4	4	4	4	4	5	4	4	5	4	5	4	4	4	5	5	4	5	5	5	4	4	4	5	5	4	5	6	5	4	5	3	4	4	4	4	4	4	4	6	5	4	5	4	4	5	4	4	3	4	5	4	5	4	5	4	4	4	4	4	4	3	4	5	4	3	4	4	6	4	4	4	4	4	4	4	4	4	4	3	4	4	5	4	5	
Ramesh K. Sitaraman	101	3.63	4	4	3	4	4	2	3	3	4	5	5	3	4	3	4	4	3	4	3	3	4	2	4	4	3	4	4	3	4	5	4	2	4	4	3	4	4	4	5	5	3	4	6	4	4	4	3	3	3	2	4	4	4	3	5	4	3	4	4	4	4	4	3	3	4	5	3	4	4	4	3	3	4	3	3	3	2	4	4	3	3	4	4	5	3	3	3	3	3	4	3	4	3	3	3	4	4	4	3	4	
Micha Rautenberg	35	3.64	4	4	3	4	3	3	4	3	4	4	5	4	4	4	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	4	2	4	4	3	3	4	3	5	5	4	4	6	4	4	3	3	3	3	3	4	4	4	3	5	4	4	4	4	4	3	4	3	4	4	5	3	4	4	4	4	2	4	3	2	3	2	5	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	4	4	3	
Nicola Onose	54	3.62	4	4	3	4	3	3	4	3	4	4	5	4	4	4	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	4	2	4	4	3	3	4	3	5	5	4	4	6	4	4	3	3	3	3	3	4	4	4	3	5	4	4	4	4	4	3	4	3	3	4	5	3	4	4	4	4	2	3	3	2	3	2	5	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	4	4	3	
Yaonan Wang	117	3.77	5	4	4	4	4	4	2	4	4	4	4	4	4	4	4	4	4	4	3	3	5	3	3	4	3	4	4	3	4	5	3	3	3	4	4	4	4	3	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	4	4	5	3	5	4	3	3	4	3	4	3	4	4	4	3	3	4	5	3	3	4	2	3	2	4	4	3	4	3	4	4	4	4	4	
Joseph A. Konstan	160	3.85	5	4	4	4	4	3	4	4	4	5	5	4	5	3	4	4	4	4	2	3	4	3	3	4	3	4	4	3	4	5	3	2	5	4	3	4	3	3	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	3	5	4	4	5	4	4	4	4	3	3	4	5	4	4	4	5	4	3	4	3	3	4	3	4	4	4	3	4	4	5	3	3	4	3	3	4	4	4	4	4	4	4	3	4	4	4	
Alexandre David	82	3.5	5	3	3	4	3	4	4	4	3	4	4	4	4	3	3	3	3	4	4	3	4	3	3	4	3	4	4	3	4	5	3	3	4	4	4	3	4	3	5	4	4	4	5	4	3	4	2	2	3	3	3	3	3	3	5	4	4	4	3	3	4	4	3	3	4	4	3	4	4	4	3	3	4	3	3	3	3	4	4	3	2	3	3	5	2	3	4	3	3	3	4	3	3	3	3	4	3	4	3	4	
Andrei Bartic	27	3.82	5	4	3	4	3	4	4	3	4	5	5	4	4	4	4	4	4	4	3	4	5	4	4	3	3	4	4	3	4	5	3	3	4	4	3	4	4	4	5	5	4	5	5	4	4	4	3	3	3	3	4	3	4	3	5	3	3	5	4	4	4	4	3	4	4	4	4	4	4	5	3	3	3	4	3	3	2	5	4	4	3	3	4	5	3	3	4	4	3	4	4	4	4	4	4	4	3	4	4	4	
Martin Doerr	119	3.57	4	4	3	4	4	4	3	3	3	4	5	3	4	3	3	3	3	4	4	3	4	3	4	4	3	4	4	3	3	5	4	2	4	4	3	4	4	4	5	5	3	5	6	4	3	4	3	3	3	2	4	4	3	3	4	4	3	5	3	3	4	4	3	4	4	5	4	4	4	4	3	3	4	3	3	3	2	4	4	3	3	4	3	5	3	3	3	3	2	3	3	3	4	3	4	3	4	3	3	4	
Yevgeniy Dodis	139	3.46	4	4	3	3	4	3	4	3	3	5	5	3	4	2	3	3	3	4	3	3	5	3	4	4	3	4	4	2	3	5	3	3	4	3	4	4	4	4	4	4	3	4	5	4	3	4	3	2	3	3	4	4	3	3	4	4	3	3	3	3	4	4	3	3	4	5	3	3	3	4	3	3	4	4	3	3	2	5	3	3	2	3	3	5	3	3	3	3	2	4	4	3	3	3	4	4	3	4	3	4	
Harry S. Whiting II	8	5.49	6	6	6	5	5	6	6	6	6	6	6	6	6	5	6	6	5	5	5	5	6	5	5	5	5	6	6	5	5	7	5	4	6	5	5	5	6	5	7	7	6	6	8	6	6	5	4	5	5	5	5	5	6	5	7	6	5	6	6	6	6	5	4	5	6	6	5	6	5	6	5	5	6	5	5	5	4	6	6	5	5	5	5	7	5	5	6	5	5	5	5	6	5	5	5	6	5	6	5	6	
Nicholas F. Maxemchuk	48	4.0	4	4	4	3	4	4	4	4	4	4	5	4	5	3	4	4	4	4	4	4	5	3	3	4	3	4	4	3	4	5	4	3	4	4	3	4	4	4	5	5	4	4	6	5	4	4	3	4	4	4	4	4	4	4	5	4	4	5	4	4	4	4	3	4	4	5	3	5	4	5	4	3	4	4	3	4	3	5	4	4	4	3	4	6	4	3	4	3	3	4	4	4	4	4	4	4	4	5	4	4	
Nicole L	42	3.54	5	3	3	4	3	4	4	4	3	5	5	4	4	4	3	3	3	4	4	3	5	3	3	4	3	4	4	3	4	5	4	3	4	4	4	3	3	3	4	4	4	4	5	4	3	4	2	3	3	3	3	3	3	3	5	3	3	4	3	3	4	4	3	3	4	4	3	4	4	4	3	3	3	4	3	2	3	5	4	3	2	3	3	5	3	3	4	3	3	3	4	3	3	3	3	4	4	4	3	4	
Amir Pnueli	138	3.85	4	4	4	4	4	3	3	4	4	4	5	4	5	3	4	4	4	4	3	3	5	4	4	4	3	4	4	3	4	5	4	3	5	4	3	4	4	4	5	5	4	5	6	4	4	4	3	3	4	3	4	4	4	3	5	4	4	5	4	4	4	4	3	3	4	5	2	4	4	5	3	3	4	3	3	3	3	4	4	4	3	4	4	5	3	3	4	3	3	4	4	4	4	3	4	4	3	4	4	4	
Gang Yu	121	3.77	4	4	3	4	4	3	3	3	4	5	4	4	4	3	4	4	4	4	3	2	5	3	4	4	3	4	3	3	4	5	4	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	3	5	4	3	4	4	4	4	3	3	3	4	5	4	4	3	5	4	3	3	3	3	3	3	4	4	4	4	3	4	5	3	3	4	3	3	4	4	4	3	4	3	4	4	4	4	4	
Kiyoko F. Aoki-Kinoshita	164	3.36	5	4	3	4	3	4	3	3	3	4	4	4	4	3	3	3	3	4	3	3	4	3	3	3	3	4	4	3	3	4	3	2	4	4	3	3	4	3	5	5	4	4	5	4	3	3	2	3	3	3	3	3	3	3	5	3	3	4	3	3	4	3	2	3	4	3	3	3	3	4	3	3	3	3	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	3	3	3	3	4	3	4	3	4	
